2.335076056643074160e+00,-2.128117254810797832e+01,7.292084230696062264e+00,2.544965323013987035e+00,-1.627779717946344107e+01,4.661687328801952468e+00,-8.533872263817642079e+00,1.553080471938963036e+00,-1.427125154343820590e+00,3.838249419489048186e-01,-3.287910108093513806e+00,8.628770275902688525e+00
1.075724324366504803e+01,4.271312165392151527e+00,-4.897288793026889131e+00,-1.504708805393432547e+00,1.215038378841785160e+01,-1.141617074358111239e+01,-5.849538737070920646e-01,5.700667302066858788e+00,3.896859339572427139e-01,-7.398687801455492874e+00,-4.112295758290922087e+00,1.136871991211722221e+00
8.558191085218652461e+00,-3.618828259830933369e+00,-1.759681197718157897e+00,4.812925423313019202e+00,2.457697223700012756e+00,8.017472990629059382e+00,1.563633174158826833e+01,-1.307269031251282021e+00,1.296428219964040629e+01,-5.464262471637212570e+00,2.656814775372105863e+00,1.709341713936759044e+00
-2.270992456717355523e+01,2.126545472770011269e+00,-9.346765359367672943e+00,-2.996632968436093059e+00,-1.730312270607008873e+00,-1.200731819583688242e+00,-1.452025811542601019e-01,4.921578060397606702e-01,1.417473794549472643e+00,1.647198399954492576e-01,-1.321044056708461145e+00,-1.800692141461661455e+00
1.724639532632527406e+01,-6.772828035582003636e+00,-8.854899562934992474e+00,-3.290127989619888282e+00,-3.286651861698957067e-01,1.813983040876354025e+01,5.310023696469588828e+00,2.815159991793637850e+00,-1.031686645592652063e+01,-5.632282956906453641e+00,4.060894294957314798e+00,-6.013516043167490110e+00
1.546295067700888026e+01,1.823593415085941416e+01,-9.525743795488499366e-01,8.838628696280464325e+00,-5.428817783408033115e+00,2.536649988061999483e+00,9.567983971880059002e+00,7.530927425404311037e+00,1.966507061772184706e-01,1.838498361329564679e+00,-1.237005592970083834e+00,-7.415659889049774911e-02
4.336740870250197943e+00,6.636117170413400324e+00,-1.157211296897749930e+00,-4.002347053891685214e+00,7.043117555882569825e+00,4.819711547088470383e+00,1.587842668320002382e+01,3.026634223192729234e+00,-9.308908290598701285e+00,9.686824096066031231e-01,2.536865125075009608e-01,6.821071920127195654e+00
9.014993853966267068e+00,-9.866610641135537207e+00,-1.643842693146866596e+00,7.951173314641622802e+00,-1.987690462641369393e-01,-5.126596453278541965e+00,4.529419923714455010e+00,-2.634886510835635853e+00,-2.962720063478130328e+00,-4.222175633627174296e-01,-2.232022739029799308e+00,-7.580144336194951649e+00
1.559423433618415444e+01,-6.380272792842867524e+00,6.816201570771239560e+00,-1.868828987738652003e+01,-8.216149181336559693e+00,2.205257631368383819e+00,-3.810574410575339410e+00,1.861243322379272147e+00,1.985746367371039156e+00,1.703658233772556541e+00,-1.273142648242156616e+00,1.892869754437151997e-01
2.457176199878534106e+01,-1.210267241542062777e+01,-1.428454386034404067e+01,4.260910486025985655e+00,-7.499970552382598576e+00,-1.221139169011843784e+01,-4.380055679167219829e+00,-3.445024931964862258e+00,-7.371137802414888363e+00,3.722869674778089166e+00,4.611294908137466564e+00,4.358498897181718235e+00
1.256114719902594601e-01,1.419219508245811889e+00,1.099636250560980244e-01,5.235312714709993820e+00,1.532185167646639146e+00,-1.080640553810808946e+01,-5.200432938579531594e+00,-2.054004844320167500e-02,-2.947423973890658022e+00,-6.348310239536958832e+00,-1.075327787697413662e+00,7.752930725202642481e-01
-1.193557420436911798e+01,-4.666773372522032837e+00,9.908908434461610071e+00,5.700810160596423870e+00,2.003125632019448155e+00,-5.886474498909126662e-01,-4.610229465963087137e-01,-6.947617029190022997e-01,2.770588886788079019e-01,-7.532196300852764814e-01,5.683804398051213180e-01,-1.038890293582861890e+00
1.183241392892350063e+01,-1.431038867757128230e+01,-4.295506883020484779e+00,3.908835586170082088e+00,-3.368456388238228794e+00,6.288283218048515089e+00,-7.946440688913392059e-01,1.096166312800418652e+00,8.189477226667811749e+00,1.119160252413627354e+01,-3.174959647049588440e+00,6.363200073886248198e+00
5.346078991133033753e+00,1.767571023182145140e+01,-4.111737871256448962e-01,3.692800924414325170e+00,-6.146113516791550602e+00,9.525263535451415464e+00,-1.052953465615073725e+01,-3.126812038052926290e-01,-2.719796670346048995e+00,-2.243422206960576926e-01,-2.883723172225502562e+00,3.699716522797124707e+00
3.688852351916237726e+00,1.680472634987323488e+01,8.126734934420193568e+00,1.013204682044304406e+01,-1.247024344941146090e+01,5.771501395267667256e+00,-1.206001878173000197e+00,-1.884141557316974191e+00,-3.105103095171739547e+00,2.384165442338030516e+00,-1.952109196907199973e+00,-9.293077803278526616e-02
-2.502165503393205981e+00,-8.074259011411573539e+00,1.163392801261527554e+00,9.711837419925926085e+00,7.515258204662136343e-01,7.859883092937771654e-01,6.680994327474398808e-01,-2.782711841094740013e+00,-3.201748477977738983e+00,-2.968431754402145906e+00,-3.928777927837772577e+00,1.392027103758958440e+00
-1.851416648669889087e+00,-9.786781519092873083e+00,1.425520620909799163e+01,-2.205191192381874998e+00,-5.766364767962064874e+00,6.149845101118420754e-01,8.460218001307338032e-01,2.006560188817131607e+00,2.333817918550394888e-01,-9.786157376441461109e-01,-1.691710981258298441e+00,-4.436512668704287954e+00
5.670738837239852614e+00,1.147478138594509200e+00,-1.574859589196895948e+00,3.506545202521764715e-01,5.866716542755064268e+00,-6.576895361432196552e+00,1.884481803269404399e+00,5.151884275714634143e+00,-1.964383206242905411e+00,-3.955846135296104737e+00,-1.190127107691805852e+00,1.033001672236456780e+00
-1.471462438260182637e+01,2.635795302597045087e+00,-1.493890343910390861e+01,-8.636850193663056174e+00,-3.207309997797677337e+00,3.151160746601656903e+00,-2.928939275779922191e+00,1.976815676861836124e+00,1.952883445571920618e+00,3.364568691803473399e+00,1.579793181894327159e+00,-2.046801378008657135e+00
9.047087953772020796e+00,2.282735858042811827e+01,3.342078991536439503e+00,6.186462755902269350e+00,-5.427604113037669542e+00,2.667208776226652311e+00,-6.040784068821833941e+00,4.409848381587638144e+00,-2.402874453777537056e+00,3.575359783701699712e+00,2.757965371044958647e-01,-4.741014027567480582e+00
-2.027113367870280314e+01,4.745937408275405112e+00,-1.367032755415918999e+01,-6.726539633964534914e+00,-3.233571372118599463e+00,5.061257330634139073e-02,-6.844950314890305698e-01,2.351004254352986322e-01,1.120245376475869969e+00,1.193872755771691940e+00,1.268125272589637476e-01,1.143021256964457527e-01
7.080271289742317009e+00,1.084537355704364714e+00,-3.072331315259060336e+00,8.571902452196540345e-01,3.658219800414433731e+00,1.703293229027550426e+00,-3.558376312639752292e+00,-4.645057923212934980e+00,1.492096926185939409e+01,-1.076115178773424397e+01,6.100160192989285690e+00,7.526411253446644523e+00
6.913602859368046971e+00,-5.840066652014615833e+00,-8.620039496507878596e+00,-2.953631792072025419e+00,6.952376642469577206e+00,1.455075855625790737e+01,-1.272383276541368069e+01,5.116239049887899348e+00,-4.660120804631263880e+00,-1.024480737613475867e+01,3.067779862527891588e+00,-1.549154419183986331e+00
1.717074083664775230e+01,-4.052660034481206708e+00,-1.424583850467665691e+01,-2.052093866367337149e-01,-3.154157888378647190e+00,-7.888433788884314346e+00,4.354980332692271361e+00,-2.643755283850315330e+00,4.650836356743650590e-01,1.854774960489051994e+00,8.032699334630889254e+00,-3.338397330767761240e+00
-7.824896105360759080e+00,-1.099228211572714287e+01,1.138241028214740247e+01,5.618492888933177554e+00,-8.783983702279578587e-01,1.082051511047668890e-01,7.632177888431210810e-01,6.102873024834098992e-01,-4.764891825601308417e-01,-4.935741689568283186e-01,-1.388125834245174328e+00,-2.225890800696848970e+00
1.398668791111362353e+01,2.179983830945686307e+01,-1.010467611405032606e-01,1.142240064808382805e+01,-7.908927662241654666e+00,-5.287222074863242582e+00,2.080474823732636480e-02,-1.170353391445736246e+00,7.573526419012805988e+00,-2.401501233548565928e+00,-1.607038839840138067e-01,1.211569386270347493e-01
2.131682675817392791e+00,-8.499087097582953554e-01,-2.522836156134227181e-01,-3.257883547376442035e+00,1.371625538998909732e+01,2.732546542617243279e+00,3.470873166894162143e+00,4.546038513472050901e+00,-6.520608754119159300e-01,2.918669386554439527e+00,-8.267634968508302151e+00,3.725726647675678294e+00
-1.229350812175620788e+01,9.625937032850915287e-01,4.348843943422941116e+00,-1.131948160961302685e+00,9.299355380255147629e-02,-1.574578975529295821e+00,3.140732654215911523e+00,-2.044657781069601388e+00,-3.279432785343100676e+00,2.703792736248893380e+00,8.292339363278099285e+00,3.804795514344807117e+00
-1.655610870298201576e+01,6.264550162982428283e+00,-4.615860995493315855e+00,-5.924243369807189907e+00,8.853492037556449645e-01,-1.953741420007418572e+00,5.531173028990288287e-02,-2.165123813076547776e+00,-1.426804607956063453e+00,5.191326584957805856e+00,9.312168307426119895e+00,9.720216663584047012e-01
-1.263294631788408395e+01,-4.734177673679342391e+00,1.003032895691104365e+01,5.182849011929840266e+00,5.934557550144011095e+00,7.264434747281349747e-01,-5.951272585958964356e-01,1.831938804155109457e+00,2.645108087043628764e+00,2.378233383920751010e+00,2.443360117040982882e+00,-5.988825150030488764e+00
-1.083955687406514201e+01,1.390827891049060128e-01,4.827058148194398157e+00,5.256859567403674660e+00,1.091580279876554371e+01,1.826263106731625507e+00,-4.084717270133173095e+00,2.451556346242063533e+00,1.996618625627574195e+00,1.159681638129169468e+00,1.841666266214412095e+00,-3.188895917976422023e+00
-8.820965593552443806e+00,1.426918838171864046e+00,5.401086607684653984e+00,-2.853169394728903852e-01,4.791343691884007439e-01,-1.789941856253921326e+00,1.775085244105412130e-03,-4.573316522286408059e+00,-2.985781847905317754e+00,1.526989615451837867e+00,6.968650871284808090e+00,4.657153541230329985e+00
5.971724820719929383e+00,8.591016298935343798e+00,2.438719595478432645e+00,-7.800560247413536707e+00,1.500928019185793616e+01,-3.442656928006084804e-01,2.517991976583036084e+00,-1.544835788101870477e+01,-5.029440025614811738e+00,4.348285052066588996e+00,-8.961354179327763347e+00,4.448771753209038948e+00
-1.255703896965644617e+01,-4.958163816351591535e+00,6.964738898313473925e+00,9.421968377994716093e+00,1.875310091364188247e+00,-2.771233386251198971e-01,-1.686008229794854429e+00,-1.184665307284622049e+00,-1.546824764848417022e+00,-4.459386998298874971e+00,-3.142722903873202078e+00,2.185383446542253250e+00
-1.164660060609841530e+01,-1.488797599953346928e+00,7.210281758073518787e+00,-7.477370006016104131e-02,2.583389877883047081e+00,-1.822316167200617176e-01,-1.822773691404373508e-01,1.032114874878733435e+00,-1.961397660665198384e+00,1.180776823598931546e+00,5.676894085668751089e+00,3.283372190795108558e+00
1.222076859101876600e+01,-6.995962686891834537e+00,-7.424289595889975502e+00,2.197262127265913190e+00,5.923417632681519329e+00,-1.082644877183023047e+00,-1.575438352618240501e+00,4.036777151813315534e+00,8.860490821091657310e+00,1.001185512077910289e+01,-2.783262294312275564e+00,-5.535602610969536208e+00
-3.577767679142929591e+00,1.789685294472632027e+00,1.055327722053210238e+01,2.682896405292174435e+00,1.343672587175692268e+00,-3.424861944889526111e+00,3.080996660666076359e+00,-7.191454507787138795e+00,-2.859101979832754381e+00,2.150351143622495798e+00,6.118886802453880946e+00,-1.366060471160886802e+00
1.392409033156438269e+01,-9.394626727940611488e+00,-9.922357371138490478e+00,6.550389588466851265e+00,2.306524668585532289e+00,-8.730860515707275837e+00,-1.463296146775482143e+00,1.476718439559396412e+00,-2.401229131283745488e+00,1.407782640878536107e+00,-1.633184651415388711e+00,-3.167475988912593188e+00
-2.475456021965723252e+01,-2.125757442282025345e+00,-7.873000606077038555e+00,2.559829637165698557e+00,-7.023785808539939168e+00,-3.035494702149478474e+00,2.277467658213227608e+00,-3.088211328097171027e+00,-2.699508287518992411e-02,-3.737671812926053327e+00,-5.922052084538957928e+00,-6.900553472954744638e-01
-1.196800887474423547e+01,-4.089780147943637978e+00,9.402353968481461877e+00,6.711841047628320567e+00,2.587828307732109145e+00,-4.379053424960225316e-01,-3.585624754331746544e-01,-1.325549919619392725e+00,-1.623259464452286860e-01,-3.709434611377985247e-01,1.276269864193165127e+00,-1.832676429099449500e+00
8.836182732707186460e+00,7.715040604242780375e+00,1.481670603801188513e+01,-2.212948119406618730e+01,-4.469664138920102836e+00,-1.496386469241758732e+01,-4.850739665955043023e+00,6.906800316819142971e+00,1.531071203812381709e+00,-4.244581319726194124e+00,-2.109879507855529912e-01,-9.120892185836451116e-01
-2.565604875470312862e+01,-8.267753903356209744e-01,-1.056419112879981625e+01,6.457451281309762869e-01,-6.898166155855141923e+00,-2.170220752729090652e+00,2.684207478504016642e+00,-2.436794208504728942e+00,9.045831546560940684e-01,-2.260026300773408714e+00,-4.985659617017077494e+00,-3.092061932044849915e+00
6.815381158764408198e+00,1.227159129167984530e-01,-1.538994679800310461e+00,-2.495386497537653625e+00,6.678787520333769656e+00,-2.660524531460221276e+00,-4.319466277349635064e+00,2.365523761311527640e-01,-2.300673329939739720e+00,1.529537616517865350e+00,-1.831642832286602740e+00,1.343068460382007778e+00
-5.906485555470920801e+00,3.282712951388441880e+00,4.201278851797615843e+00,-2.622992239461392483e+00,1.338728695902948118e+01,4.367617976337054841e+00,-7.771782582462099853e+00,1.076219280879168139e+01,3.730625251701457756e+00,6.972700387691881829e+00,2.371649876872243379e+00,8.700911853976611710e-02
1.039251089125620453e+01,-5.360601571349299377e+00,1.597140781481584781e+01,-1.387317520990953312e+01,-9.585885610783659416e+00,4.756541909596685991e-01,1.311766872697266351e+01,2.963041651502481777e+00,1.329722061813725542e+00,-1.074169442257101537e+00,-1.013048702124837996e+00,-2.262131168582391716e+00
-2.373586146961001475e+01,3.219443969846464526e+00,-1.399317833175719628e+01,-1.033566570824621067e+01,-8.996598721553420219e+00,9.644434694740988689e-01,4.576870606425654131e+00,3.264182795823639349e+00,9.413318880453059867e-01,-1.179237687261036172e+00,-4.100735764747685863e+00,1.359968673362256908e+00
1.372317774785257782e+01,3.645877172447744563e+00,1.447927916579073271e+00,-1.129413311144578991e+01,2.080790285429109598e+00,7.039916522449850333e+00,-5.913549287566732815e+00,-2.209137154070826981e+01,3.870749528198344613e+00,-4.533116503122608387e-01,-1.874725730448489225e+00,-6.762246498297625585e+00
